quote,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,scope,is_quoted_forecaster,conditional_on,reasoning,current_state,page_id,date,publisher,source_text_type,predicted_norm,realized,basis,hit,scorable,unscorable_reason,horizon_used,horizon_basis,ip_growth_6m,ip_growth_12m,ip_accel,ip_gap,cpi_yoy,cpi_accel,unrate,unrate_d6,stock_ret6,stock_ret12,stock_vol6,stock_drawdown,epu,hindsight_in_recession,has_ip_growth_6m,has_ip_growth_12m,has_ip_accel,has_ip_gap,has_cpi_yoy,has_cpi_accel,has_unrate,has_unrate_d6,has_stock_ret6,has_stock_ret12,has_stock_vol6,has_stock_drawdown,has_epu
Declaring- that the agency expects the record lending to continue.,general_business,improve,na,na,vague,assertive,official,Dillar B. Lasseter,national,True,na,record lending trend,mixed,/service/ndnp/mthi/batch_mthi_glasgow_ver01/data/sn86075284/00517178767/1946080201/0247.xml,1946-08-02,"the poplar standard (poplar, mont.) 1910-1976",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-0.4459733908069711,-20.64057409818083,20.194600707373862,-19.572845976442288,3.314917127071811,2.1795883674336833,,,0.18320610687023595,17.234397332062905,2.4598819882281937,-4.705198954400232,115.6417,0,1,1,1,1,1,1,0,0,1,1,1,1,1
Business activity in the next few months should constantly improve in most lines.,general_business,improve,na,na,vague,hedged,expert,Roger W. Babson,national,True,na,na,mixed,/service/ndnp/ncu/batch_ncu_iris_ver01/data/sn78002169/0027955890A/1946053101/0383.xml,1946-05-31,"the wilmington morning star (wilmington, n.c.) 1909-1990",full_page,improve,improve,INDPRO,1.0,True,,6.0,inferred_short,-0.8927757284370164,-26.246113606080048,25.353337877643032,-21.336987022409343,2.8089887640449436,-0.599044012663736,,,9.105313193197427,24.385838150289015,2.040311254526224,0.0,111.486,0,1,1,1,1,1,1,0,0,1,1,1,1,1
Rising payrolls mean that these gains should continue for sometime to come.,markets,improve,na,na,vague,hedged,expert,Roger W. Babson,national,True,na,rising payrolls,good,/service/ndnp/ncu/batch_ncu_iris_ver01/data/sn78002169/0027955890A/1946053101/0383.xml,1946-05-31,"the wilmington morning star (wilmington, n.c.) 1909-1990",full_page,improve,worsen,STOCK,0.0,True,,12.0,default,-0.8927757284370164,-26.246113606080048,25.353337877643032,-21.336987022409343,2.8089887640449436,-0.599044012663736,,,9.105313193197427,24.385838150289015,2.040311254526224,0.0,111.486,0,1,1,1,1,1,1,0,0,1,1,1,1,1
this summer will see the largest vacation season on record.,other,improve,na,na,6,assertive,expert,Roger W. Babson,national,True,na,na,mixed,/service/ndnp/ncu/batch_ncu_iris_ver01/data/sn78002169/0027955890A/1946053101/0383.xml,1946-05-31,"the wilmington morning star (wilmington, n.c.) 1909-1990",full_page,improve,improve,INDPRO,1.0,True,,6.0,stated,-0.8927757284370164,-26.246113606080048,25.353337877643032,-21.336987022409343,2.8089887640449436,-0.599044012663736,,,9.105313193197427,24.385838150289015,2.040311254526224,0.0,111.486,0,1,1,1,1,1,1,0,0,1,1,1,1,1
over all business this Summer should be even better than ever before.,general_business,improve,na,na,6,hedged,expert,Roger W. Babson,national,True,na,na,good,/service/ndnp/ncu/batch_ncu_iris_ver01/data/sn78002169/0027955890A/1946053101/0383.xml,1946-05-31,"the wilmington morning star (wilmington, n.c.) 1909-1990",full_page,improve,improve,INDPRO,1.0,True,,6.0,stated,-0.8927757284370164,-26.246113606080048,25.353337877643032,-21.336987022409343,2.8089887640449436,-0.599044012663736,,,9.105313193197427,24.385838150289015,2.040311254526224,0.0,111.486,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"The interest bill for this year will be 54,722,000,000.",general_business,worsen,up,na,vague,assertive,official,Treasury,national,True,na,na,bad,/service/ndnp/iune/batch_iune_garnet_ver01/data/sn83045377/00332897470/1946110601/0430.xml,1946-11-06,"proletarec (chicago, ill.) 1906-19??",full_page,worsen,improve,INDPRO,0.0,True,,12.0,default,9.68483915756369,8.705599535789782,0.9792396217739086,-10.902875967255625,12.707182320441973,10.243637351689149,,,-18.201181140478276,-10.753142494982578,4.394127414670277,-18.201181140478276,114.078,0,1,1,1,1,1,1,0,0,1,1,1,1,1
the figure is expected to reach $2 billions.,general_business,improve,up,na,vague,hedged,official,Treasury,national,True,na,na,bad,/service/ndnp/iune/batch_iune_garnet_ver01/data/sn83045377/00332897470/1946110601/0430.xml,1946-11-06,"proletarec (chicago, ill.) 1906-19??",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,9.68483915756369,8.705599535789782,0.9792396217739086,-10.902875967255625,12.707182320441973,10.243637351689149,,,-18.201181140478276,-10.753142494982578,4.394127414670277,-18.201181140478276,114.078,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"Higher Bank Earnings Seen. The longer term earnings pros pects of banks are bright, according to a Standard Poor's survey, the assumption being that there will be no important changes in money rates, that business conditions continue favorable through 1947.",general_business,improve,na,na,12,assertive,expert,Standard Poor's,,True,no important changes in money rates,stable money rates,good,/service/ndnp/dlc/batch_dlc_2boccioni_ver01/data/sn83045462/00280604756/1946060301/0812.xml,1946-06-03,"evening star (washington, d.c.) 1854-1972",full_page,improve,improve,INDPRO,1.0,True,,12.0,stated,1.3956541265070643,-26.226891706777597,27.62254583328466,-22.330221379398882,3.3707865168539204,-0.05586938978212874,,,7.0463521097484945,23.54563991843588,2.123415511725148,-0.28076290057121334,117.121,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"Profits for 1946 are expected to drop below 1945. partly because of the absence of Government deficit financing, the survey says.",general_business,worsen,na,na,vague,hedged,expert,the survey,,True,absence of Government deficit financing,lack of deficit financing,good,/service/ndnp/dlc/batch_dlc_2boccioni_ver01/data/sn83045462/00280604756/1946060301/0812.xml,1946-06-03,"evening star (washington, d.c.) 1854-1972",full_page,worsen,improve,INDPRO,0.0,True,,12.0,default,1.3956541265070643,-26.226891706777597,27.62254583328466,-22.330221379398882,3.3707865168539204,-0.05586938978212874,,,7.0463521097484945,23.54563991843588,2.123415511725148,-0.28076290057121334,117.121,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"The committee of the lower house of Congress on postwar economic policy and planning has issued a warning against what it calls unjustified fear of a business depression. ... there seems little danger of any serious recession in the near future. One might go further, and say that the business outlook is good for a long time to come.",general_business,improve,na,down,vague,hedged,journalist,na,national,False,na,"little danger of recession, current spending",good,/service/ndnp/vi/batch_vi_doxa_ver01/data/sn94060041/00542866871/1946122001/0918.xml,1946-12-20,"peninsula enterprise (accomac, va.) 1881-1965",full_page,improve,flat,INDPRO,0.0,True,,6.0,inferred_short,13.761030288576205,15.34874080215567,-1.5877105135794647,-8.778507870006978,14.9171270718232,11.169829449915957,,,-16.063106796116507,-10.14861775098732,4.545681785782545,-16.298770452125094,119.5058,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"America's economy is a changing economy. It is dynamic. And its direction, always, has been upwards toward the mountain peaks of a higher and higher standard of living for all her citizens.",general_business,improve,na,na,vague,assertive,journalist,na,national,False,na,na,good,/service/ndnp/fu/batch_fu_lantana_ver01/data/sn98026438/00541310125/1947032801/0148.xml,1947-03-28,"the brooksville sun (brooksville, fla.) 1932-1959",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,10.195269704195391,20.095168696171303,-9.899898991975911,-5.003362502550264,18.131868131868135,-0.960150960150969,,,2.2750895022519906,-8.940414374582277,5.1026459430206605,-14.260819053151325,130.5448,0,1,1,1,1,1,1,0,0,1,1,1,1,1
MANY SMALL AND NEW COMPANIES EXPECTED TO GO UNDER THIS YEAR.,general_business,worsen,na,na,vague,assertive,journalist,na,national,False,na,na,na,/service/ndnp/ohi/batch_ohi_jasmine_ver01/data/sn78000533/00340580345/1947011601/0727.xml,1947-01-16,"the potters herald (east liverpool, ohio) 1899-1982",full_page,worsen,improve,INDPRO,0.0,True,,12.0,default,18.808799603876356,11.882894660149706,6.92590494372665,-7.712863856493175,17.679558011049718,12.59071225922056,,,-12.508068920999058,-11.064001615182727,4.785131333139503,-14.706167102333247,114.2647,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"The death rate among business es this year will climb like a kite in a spanking spring breeze,",general_business,worsen,na,na,vague,assertive,journalist,na,national,False,na,na,na,/service/ndnp/ohi/batch_ohi_jasmine_ver01/data/sn78000533/00340580345/1947011601/0727.xml,1947-01-16,"the potters herald (east liverpool, ohio) 1899-1982",full_page,worsen,improve,INDPRO,0.0,True,,12.0,default,18.808799603876356,11.882894660149706,6.92590494372665,-7.712863856493175,17.679558011049718,12.59071225922056,,,-12.508068920999058,-11.064001615182727,4.785131333139503,-14.706167102333247,114.2647,0,1,1,1,1,1,1,0,0,1,1,1,1,1
There is an increasing similarity to the postwar trend of failures for World Wars I and II.,general_business,worsen,na,na,vague,assertive,expert,Dun Bradstreet,national,True,na,postwar failure trend,na,/service/ndnp/ohi/batch_ohi_jasmine_ver01/data/sn78000533/00340580345/1947011601/0727.xml,1947-01-16,"the potters herald (east liverpool, ohio) 1899-1982",full_page,worsen,improve,INDPRO,0.0,True,,12.0,default,18.808799603876356,11.882894660149706,6.92590494372665,-7.712863856493175,17.679558011049718,12.59071225922056,,,-12.508068920999058,-11.064001615182727,4.785131333139503,-14.706167102333247,114.2647,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"Some un3eitlement was created in tb trade by the prospects of a reduction in the cotton export subsidy, which i was feared might curtail exports this season.",markets,worsen,down,na,vague,hedged,journalist,na,national,False,reduction in cotton export subsidy,subsidy cut may curtail exports,mixed,/service/ndnp/dlc/batch_dlc_2boccioni_ver01/data/sn83045462/0028060480A/1946081201/0564.xml,1946-08-12,"evening star (washington, d.c.) 1854-1972",full_page,worsen,worsen,STOCK,1.0,True,,12.0,default,-0.4459733908069711,-20.64057409818083,20.194600707373862,-19.572845976442288,3.314917127071811,2.1795883674336833,,,0.18320610687023595,17.234397332062905,2.4598819882281937,-4.705198954400232,115.6417,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"Mr. Clark said the Justice Department ‘will be most active in the coming months to prosecute combinations in restraint of trade, attempts to monopolize the market and attempts by private groups to fix prices.'",markets,improve,na,na,vague,assertive,official,Mr. Clark,national,True,na,active prosecution of antitrust violations,bad,/service/ndnp/dlc/batch_dlc_2boccioni_ver01/data/sn83045462/00280604811/1946081801/0124.xml,1946-08-18,"evening star (washington, d.c.) 1854-1972",full_page,improve,worsen,STOCK,0.0,True,,6.0,inferred_short,-0.4459733908069711,-20.64057409818083,20.194600707373862,-19.572845976442288,3.314917127071811,2.1795883674336833,,,0.18320610687023595,17.234397332062905,2.4598819882281937,-4.705198954400232,115.6417,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"Business as a whole, regardless of its size, ""has nothing to fear from the Justice Department, so long as it lives up to the rules of competition.""",general_business,improve,na,na,vague,assertive,official,Mr. Clark,national,True,na,compliance with competition rules,mixed,/service/ndnp/dlc/batch_dlc_2boccioni_ver01/data/sn83045462/00280604811/1946081801/0124.xml,1946-08-18,"evening star (washington, d.c.) 1854-1972",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-0.4459733908069711,-20.64057409818083,20.194600707373862,-19.572845976442288,3.314917127071811,2.1795883674336833,,,0.18320610687023595,17.234397332062905,2.4598819882281937,-4.705198954400232,115.6417,0,1,1,1,1,1,1,0,0,1,1,1,1,1
Small business will have an opportunity to enter new fields.,general_business,improve,na,na,vague,assertive,official,Mr. Clark,national,True,na,removal of illegal restrictions,bad,/service/ndnp/dlc/batch_dlc_2boccioni_ver01/data/sn83045462/00280604811/1946081801/0124.xml,1946-08-18,"evening star (washington, d.c.) 1854-1972",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-0.4459733908069711,-20.64057409818083,20.194600707373862,-19.572845976442288,3.314917127071811,2.1795883674336833,,,0.18320610687023595,17.234397332062905,2.4598819882281937,-4.705198954400232,115.6417,0,1,1,1,1,1,1,0,0,1,1,1,1,1
Capital will find new outlets for investment.,general_business,improve,na,na,vague,assertive,official,Mr. Clark,national,True,na,removal of illegal restrictions,bad,/service/ndnp/dlc/batch_dlc_2boccioni_ver01/data/sn83045462/00280604811/1946081801/0124.xml,1946-08-18,"evening star (washington, d.c.) 1854-1972",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-0.4459733908069711,-20.64057409818083,20.194600707373862,-19.572845976442288,3.314917127071811,2.1795883674336833,,,0.18320610687023595,17.234397332062905,2.4598819882281937,-4.705198954400232,115.6417,0,1,1,1,1,1,1,0,0,1,1,1,1,1
the State’s school fund will more than double the appropriations for the school year ending in June.,general_business,improve,na,na,vague,assertive,expert,Dr. Thomas G. Pullen Jr.,national,True,na,additional appropriations passed by legislature,na,/service/ndnp/mdu/batch_mdu_jackinthepulpit_ver01/data/sn83016209/00383342144/1947041001/0115.xml,1947-04-10,"montgomery county sentinel (rockville, md.) 1855-1974",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,6.903677921593613,27.114338238690433,-20.21066031709682,-3.922673150829433,18.784530386740325,-5.913243258027448,,,1.4982598950038295,-15.548466257668716,2.3432176597466574,-16.705392583986843,153.9724,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"Estimates based on the first two months of the amusement tax when about $500 per month was collected on show tickets and other tickets would indicate that the year’s total should be in excess of the $6,000 mark.",general_business,improve,na,na,vague,assertive,expert,na,local,False,na,current tax receipts extrapolated,mixed,/service/ndnp/wvu/batch_wvu_day_ver01/data/sn86092084/00517010935/1947031301/0048.xml,1947-03-13,"the mingo republican (williamson, w. va.) 1904-1951",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,10.195269704195391,20.095168696171303,-9.899898991975911,-5.003362502550264,18.131868131868135,-0.960150960150969,,,2.2750895022519906,-8.940414374582277,5.1026459430206605,-14.260819053151325,130.5448,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"Based on last year's gross business, another $7,000 can be expected.",general_business,improve,na,na,vague,assertive,expert,na,local,False,na,last year's sales used as basis,mixed,/service/ndnp/wvu/batch_wvu_day_ver01/data/sn86092084/00517010935/1947031301/0048.xml,1947-03-13,"the mingo republican (williamson, w. va.) 1904-1951",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,10.195269704195391,20.095168696171303,-9.899898991975911,-5.003362502550264,18.131868131868135,-0.960150960150969,,,2.2750895022519906,-8.940414374582277,5.1026459430206605,-14.260819053151325,130.5448,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"Sales thus far in 1947, with liquor ration free, would indicate that this year’s business should be far in excess of the 1946 totals.",general_business,improve,na,na,vague,assertive,expert,na,local,False,liquor ration free,higher liquor sales boost overall business,mixed,/service/ndnp/wvu/batch_wvu_day_ver01/data/sn86092084/00517010935/1947031301/0048.xml,1947-03-13,"the mingo republican (williamson, w. va.) 1904-1951",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,10.195269704195391,20.095168696171303,-9.899898991975911,-5.003362502550264,18.131868131868135,-0.960150960150969,,,2.2750895022519906,-8.940414374582277,5.1026459430206605,-14.260819053151325,130.5448,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"If a Repub liian. President should be elected in 1948, stocks could “go through the roof”.",prices,improve,up,na,vague,hedged,expert,Roger W. Babson,national,False,Republican President elected 1948,political victory boosts market,mixed,/service/ndnp/ncu/batch_ncu_iris_ver01/data/sn78002169/00279558923/1946090601/0079.xml,1946-09-06,"the wilmington morning star (wilmington, n.c.) 1909-1990",full_page,up,up,CPI,1.0,True,,12.0,default,8.983960036171135,-16.029005898587585,25.012965934758718,-16.473105545761605,9.392265193370163,8.190152389047435,,,-10.966017171353649,-2.598425196850396,5.178555824959696,-16.168070481169522,120.1693,0,1,1,1,1,1,1,0,0,1,1,1,1,1
When production catches up with consumption the cost-of-living will again decline and labor’s main argument will have been knocked in the head.,prices,improve,down,na,vague,assertive,expert,Roger W. Babson,national,False,production catches up with consumption,supply meets demand lowers costs,mixed,/service/ndnp/ncu/batch_ncu_iris_ver01/data/sn78002169/00279558923/1946090601/0079.xml,1946-09-06,"the wilmington morning star (wilmington, n.c.) 1909-1990",full_page,down,up,CPI,0.0,True,,12.0,default,8.983960036171135,-16.029005898587585,25.012965934758718,-16.473105545761605,9.392265193370163,8.190152389047435,,,-10.966017171353649,-2.598425196850396,5.178555824959696,-16.168070481169522,120.1693,0,1,1,1,1,1,1,0,0,1,1,1,1,1
