quote,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,scope,is_quoted_forecaster,conditional_on,page_id,date,publisher,source_text_type,predicted_norm,realized,basis,hit,scorable,unscorable_reason,horizon_used,horizon_basis,ip_growth_6m,ip_growth_12m,ip_accel,ip_gap,cpi_yoy,cpi_accel,unrate,unrate_d6,stock_ret6,stock_ret12,stock_vol6,stock_drawdown,epu,hindsight_in_recession,has_ip_growth_6m,has_ip_growth_12m,has_ip_accel,has_ip_gap,has_cpi_yoy,has_cpi_accel,has_unrate,has_unrate_d6,has_stock_ret6,has_stock_ret12,has_stock_vol6,has_stock_drawdown,has_epu
"There are some, however, who feel that business is already on the upswing, even though it won’t show up statistically for three or four months.",general_business,improve,na,na,6,hedged,unclear,na,national,True,na,/service/ndnp/fu/batch_fu_immokalee_ver01/data/sn95047334/00529042474/1958041701/0230.xml,1958-04-17,"gadsden county times (quincy, fla.) 190?-current",full_page,improve,improve,INDPRO,1.0,True,,6.0,stated,-10.15918326530241,-11.03028557024019,0.8711023049377804,-6.855996835156845,3.2490974729241957,-1.128956130168007,6.4,2.3000000000000007,0.7939013938382385,-7.935396151786089,2.6177871916477766,-13.162599098398882,53.53402,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"The consumer is the man who, sooner or later, will break up this recession.",general_business,improve,na,na,vague,assertive,journalist,na,national,False,na,/service/ndnp/fu/batch_fu_immokalee_ver01/data/sn95047334/00529042474/1958041701/0230.xml,1958-04-17,"gadsden county times (quincy, fla.) 190?-current",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-10.15918326530241,-11.03028557024019,0.8711023049377804,-6.855996835156845,3.2490974729241957,-1.128956130168007,6.4,2.3000000000000007,0.7939013938382385,-7.935396151786089,2.6177871916477766,-13.162599098398882,53.53402,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Reports from the country strongly indicate that the economic decline of recent months is slowing down. Not all our economic troubles are over by any means. But there is a change in the making. That will prove to be a change for the better, I have no doubt.",general_business,improve,na,na,vague,assertive,official,President Eisenhower,national,True,na,/service/ndnp/fu/batch_fu_immokalee_ver01/data/sn95047334/00529042474/1958060501/0339.xml,1958-06-05,"gadsden county times (quincy, fla.) 190?-current",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-10.651892666672863,-12.300327515405094,1.6484348487322311,-9.424689378726855,3.5842293906810037,0.6560532948313487,7.4,2.9000000000000004,8.017119055247866,-6.590535753161667,1.470729366100725,-8.291232706357835,56.70101,0,1,1,1,1,1,1,1,1,1,1,1,1,1
on the basis of present evidence it appears wages will increase about as much this year as they did in 1957.,other,improve,na,na,12,hedged,journalist,Ralph Robey,national,False,na,/service/ndnp/fu/batch_fu_immokalee_ver01/data/sn95047334/00529042474/1958060501/0339.xml,1958-06-05,"gadsden county times (quincy, fla.) 190?-current",full_page,improve,improve,INDPRO,1.0,True,,12.0,stated,-10.651892666672863,-12.300327515405094,1.6484348487322311,-9.424689378726855,3.5842293906810037,0.6560532948313487,7.4,2.9000000000000004,8.017119055247866,-6.590535753161667,1.470729366100725,-8.291232706357835,56.70101,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"He said we should have a total value of goods and services at the end of the next ten years of $6OO billion, as compared with the present $424 billion.",general_business,improve,na,na,vague,hedged,official,Secretary Weeks,national,True,na,/service/ndnp/fu/batch_fu_immokalee_ver01/data/sn95047334/00529042474/1958060501/0339.xml,1958-06-05,"gadsden county times (quincy, fla.) 190?-current",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-10.651892666672863,-12.300327515405094,1.6484348487322311,-9.424689378726855,3.5842293906810037,0.6560532948313487,7.4,2.9000000000000004,8.017119055247866,-6.590535753161667,1.470729366100725,-8.291232706357835,56.70101,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"Secretary Mitchell, testifying before the House Labor Committee, said we must expect an increase in un employment figures in coming weeks as students get out of school.",employment,worsen,na,up,6,assertive,official,Secretary Mitchell,national,True,students get out of school,/service/ndnp/fu/batch_fu_immokalee_ver01/data/sn95047334/00529042474/1958060501/0339.xml,1958-06-05,"gadsden county times (quincy, fla.) 190?-current",full_page,up,down,UNRATE,0.0,True,,6.0,stated,-10.651892666672863,-12.300327515405094,1.6484348487322311,-9.424689378726855,3.5842293906810037,0.6560532948313487,7.4,2.9000000000000004,8.017119055247866,-6.590535753161667,1.470729366100725,-8.291232706357835,56.70101,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"Sears, Roebuck Chairman Theodore V. Houser, in making the report, predicted a general upswing for the entire economy by September or October.",general_business,improve,na,na,6,assertive,expert,Theodore V. Houser,national,True,na,/service/ndnp/fu/batch_fu_immokalee_ver01/data/sn95047334/00529042474/1958061901/0367.xml,1958-06-19,"gadsden county times (quincy, fla.) 190?-current",full_page,improve,improve,INDPRO,1.0,True,,6.0,stated,-10.651892666672863,-12.300327515405094,1.6484348487322311,-9.424689378726855,3.5842293906810037,0.6560532948313487,7.4,2.9000000000000004,8.017119055247866,-6.590535753161667,1.470729366100725,-8.291232706357835,56.70101,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"That is the politics of the situation, but business reports spread on the pages of newspapers seem to show that a bad slump lies ahead.",general_business,worsen,na,na,vague,hedged,journalist,na,national,False,na,/service/ndnp/az/batch_az_gemsilica_ver01/data/sn95060748/00517018892/1937111801/0376.xml,1937-11-18,"buckeye valley news and buckeye review (buckeye, maricopa county, ariz.) 1935-1950",full_page,worsen,improve,INDPRO,0.0,True,,12.0,default,-4.192872117400426,6.451655840698531,-10.644527958098957,16.768088039091637,4.285714285714283,1.3480885311871305,,,-27.428737638161728,-31.00110619469027,7.280020523739041,-33.78450106157113,238.8967,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"They indicate strongly that 1938 is to be considerably lower in the level of business than 1937, and that spells trouble.",general_business,worsen,na,na,12,assertive,official,Department of Agriculture,national,True,na,/service/ndnp/az/batch_az_gemsilica_ver01/data/sn95060748/00517018892/1937111801/0376.xml,1937-11-18,"buckeye valley news and buckeye review (buckeye, maricopa county, ariz.) 1935-1950",full_page,worsen,improve,INDPRO,0.0,True,,12.0,stated,-4.192872117400426,6.451655840698531,-10.644527958098957,16.768088039091637,4.285714285714283,1.3480885311871305,,,-27.428737638161728,-31.00110619469027,7.280020523739041,-33.78450106157113,238.8967,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"Home domestic demands are down and appear likely to stay down, and the export market holds no hope for an increase.",general_business,worsen,na,na,vague,hedged,journalist,na,national,False,na,/service/ndnp/az/batch_az_gemsilica_ver01/data/sn95060748/00517018892/1937111801/0376.xml,1937-11-18,"buckeye valley news and buckeye review (buckeye, maricopa county, ariz.) 1935-1950",full_page,worsen,improve,INDPRO,0.0,True,,12.0,default,-4.192872117400426,6.451655840698531,-10.644527958098957,16.768088039091637,4.285714285714283,1.3480885311871305,,,-27.428737638161728,-31.00110619469027,7.280020523739041,-33.78450106157113,238.8967,1,1,1,1,1,1,1,0,0,1,1,1,1,1
It added that “prospects are against a sufficiently early and vigorous rise in 1938 to bring the average of industrial activity and of consumer incomes up to that of 1937.”,general_business,worsen,na,na,12,hedged,official,Department of Agriculture,national,True,na,/service/ndnp/az/batch_az_gemsilica_ver01/data/sn95060748/00517018892/1937111801/0376.xml,1937-11-18,"buckeye valley news and buckeye review (buckeye, maricopa county, ariz.) 1935-1950",full_page,worsen,improve,INDPRO,0.0,True,,12.0,stated,-4.192872117400426,6.451655840698531,-10.644527958098957,16.768088039091637,4.285714285714283,1.3480885311871305,,,-27.428737638161728,-31.00110619469027,7.280020523739041,-33.78450106157113,238.8967,1,1,1,1,1,1,1,0,0,1,1,1,1,1
There is no foreseeable decline in industrial production in general.,general_business,improve,na,na,12,assertive,journalist,na,national,False,na,/service/ndnp/az/batch_az_gemsilica_ver01/data/sn95060748/00517019148/1948070101/0160.xml,1948-07-01,"buckeye valley news and buckeye review (buckeye, maricopa county, ariz.) 1935-1950",full_page,improve,worsen,INDPRO,0.0,True,,12.0,stated,1.894117895299517,5.0780088344733105,-3.1838909391737937,8.84136182520493,9.132420091324201,-2.2060131649173,3.5,,5.84861734143432,1.6633944153577567,3.126555167295638,-7.438303788668748,88.04681,0,1,1,1,1,1,1,1,0,1,1,1,1,1
"Employment, consequent ly, will remain high.",employment,improve,na,stable,12,assertive,journalist,na,national,False,na,/service/ndnp/az/batch_az_gemsilica_ver01/data/sn95060748/00517019148/1948070101/0160.xml,1948-07-01,"buckeye valley news and buckeye review (buckeye, maricopa county, ariz.) 1935-1950",full_page,flat,up,UNRATE,0.0,True,,12.0,stated,1.894117895299517,5.0780088344733105,-3.1838909391737937,8.84136182520493,9.132420091324201,-2.2060131649173,3.5,,5.84861734143432,1.6633944153577567,3.126555167295638,-7.438303788668748,88.04681,0,1,1,1,1,1,1,1,0,1,1,1,1,1
More wage increases are on the way General Motors’ recent agreement with the auto workers probably indicates the pattern.,other,improve,na,na,12,hedged,journalist,na,national,False,na,/service/ndnp/az/batch_az_gemsilica_ver01/data/sn95060748/00517019148/1948070101/0160.xml,1948-07-01,"buckeye valley news and buckeye review (buckeye, maricopa county, ariz.) 1935-1950",full_page,improve,worsen,INDPRO,0.0,True,,12.0,stated,1.894117895299517,5.0780088344733105,-3.1838909391737937,8.84136182520493,9.132420091324201,-2.2060131649173,3.5,,5.84861734143432,1.6633944153577567,3.126555167295638,-7.438303788668748,88.04681,0,1,1,1,1,1,1,1,0,1,1,1,1,1
"It is expected that there will be some rise in commodity prices, perhaps averaging three or four per cent by end of the year.",prices,worsen,up,na,6,hedged,journalist,na,national,False,na,/service/ndnp/az/batch_az_gemsilica_ver01/data/sn95060748/00517019148/1948070101/0160.xml,1948-07-01,"buckeye valley news and buckeye review (buckeye, maricopa county, ariz.) 1935-1950",full_page,up,down,CPI,0.0,True,,6.0,stated,1.894117895299517,5.0780088344733105,-3.1838909391737937,8.84136182520493,9.132420091324201,-2.2060131649173,3.5,,5.84861734143432,1.6633944153577567,3.126555167295638,-7.438303788668748,88.04681,0,1,1,1,1,1,1,1,0,1,1,1,1,1
Only moderate increases in food prices are forecast.,prices,worsen,up,na,12,hedged,journalist,na,national,False,na,/service/ndnp/az/batch_az_gemsilica_ver01/data/sn95060748/00517019148/1948070101/0160.xml,1948-07-01,"buckeye valley news and buckeye review (buckeye, maricopa county, ariz.) 1935-1950",full_page,up,down,CPI,0.0,True,,12.0,stated,1.894117895299517,5.0780088344733105,-3.1838909391737937,8.84136182520493,9.132420091324201,-2.2060131649173,3.5,,5.84861734143432,1.6633944153577567,3.126555167295638,-7.438303788668748,88.04681,0,1,1,1,1,1,1,1,0,1,1,1,1,1
That drain may be severe in the case of materials now in short supply.,general_business,worsen,na,na,12,hedged,journalist,na,national,False,na,/service/ndnp/az/batch_az_gemsilica_ver01/data/sn95060748/00517019148/1948070101/0160.xml,1948-07-01,"buckeye valley news and buckeye review (buckeye, maricopa county, ariz.) 1935-1950",full_page,worsen,worsen,INDPRO,1.0,True,,12.0,stated,1.894117895299517,5.0780088344733105,-3.1838909391737937,8.84136182520493,9.132420091324201,-2.2060131649173,3.5,,5.84861734143432,1.6633944153577567,3.126555167295638,-7.438303788668748,88.04681,0,1,1,1,1,1,1,1,0,1,1,1,1,1
"From the. consumer’s point of view, it will be marked by a smaller production of automobiles and similar goods than would be the case otherwise.",general_business,worsen,na,na,12,assertive,journalist,na,national,False,na,/service/ndnp/az/batch_az_gemsilica_ver01/data/sn95060748/00517019148/1948070101/0160.xml,1948-07-01,"buckeye valley news and buckeye review (buckeye, maricopa county, ariz.) 1935-1950",full_page,worsen,worsen,INDPRO,1.0,True,,12.0,stated,1.894117895299517,5.0780088344733105,-3.1838909391737937,8.84136182520493,9.132420091324201,-2.2060131649173,3.5,,5.84861734143432,1.6633944153577567,3.126555167295638,-7.438303788668748,88.04681,0,1,1,1,1,1,1,1,0,1,1,1,1,1
There is a possibility that the tax cut given income taxpayers this year may not be continued in the next.,other,worsen,na,na,12,hedged,journalist,na,national,False,na,/service/ndnp/az/batch_az_gemsilica_ver01/data/sn95060748/00517019148/1948070101/0160.xml,1948-07-01,"buckeye valley news and buckeye review (buckeye, maricopa county, ariz.) 1935-1950",full_page,worsen,worsen,INDPRO,1.0,True,,12.0,stated,1.894117895299517,5.0780088344733105,-3.1838909391737937,8.84136182520493,9.132420091324201,-2.2060131649173,3.5,,5.84861734143432,1.6633944153577567,3.126555167295638,-7.438303788668748,88.04681,0,1,1,1,1,1,1,1,0,1,1,1,1,1
and it is my opinion that we shall witness an improvement I early in 1911,general_business,improve,na,na,6,hedged,expert,N. L. Amster,national,True,na,/service/ndnp/az/batch_az_electrum_ver02/data/sn95060997/00517018934/1911012701/0349.xml,1911-01-27,"the arizona range news (willcox, cochise county, a.t. [ariz.]) 1897-current",full_page,improve,worsen,NBER,0.0,True,,6.0,stated,,,,,,,,,,,,,62.84458,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Secretary of the Treasury Mellon, in iu» annual report to Congress today, indicated that there will be a revival of business in nrcidsnwmier.",general_business,improve,na,na,vague,hedged,official,Mellon,national,True,na,/service/ndnp/ak/batch_ak_flatheadsole_ver01/data/sn95063172/00414185733/1930120601/0554.xml,1930-12-06,"the kusko times (mcgrath, alaska) 1921-19??",full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-14.682346699677272,-24.561197763965446,9.878851064288174,-16.788914915684824,-4.624277456647403,-1.2580754845290683,,,-29.200082253752825,-30.360032362459542,4.086663967034211,-52.49068580102111,85.87639,1,1,1,1,1,1,1,0,0,1,1,1,1,1
It's only a question of time till lot of them break through at the same time and they will make splash that will go around the conn try.,general_business,worsen,na,na,vague,assertive,expert,James W. Patten,national,True,na,/service/ndnp/vtu/batch_vtu_barre_ver01/data/sn95066012/00202196573/1910100701/0038.xml,1910-10-07,"the bennington evening banner (bennington, vt.) 19??-1961",full_page,worsen,worsen,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,75.68314,1,0,0,0,0,0,0,0,0,0,0,0,0,1
The only hope of avoiding another serious business depression lies In stopping the present mad pursuit of luxuries and uncalled for show.,general_business,worsen,na,na,vague,hedged,expert,James W. Patten,national,True,extravagance continues,/service/ndnp/vtu/batch_vtu_barre_ver01/data/sn95066012/00202196573/1910100701/0038.xml,1910-10-07,"the bennington evening banner (bennington, vt.) 19??-1961",full_page,worsen,worsen,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,75.68314,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"With courage [Pow
or channels of trade and restore
the true ratio of prices one to
ward~ another, we shall step upon
the threshold of a new era—a fut
ure of upbuilding and steady pro
gress.",general_business,improve,na,na,vague,assertive,expert,J. Ogden Armour,national,True,courage,/service/ndnp/sdhi/batch_sdhi_ibiza_ver01/data/sn95076623/00279522722/1921032401/0923.xml,1921-03-24,"the pioneer-review (philip, haakon county, s.d.) 1920-current",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-24.48937057107128,-29.18673039677322,4.697359825701941,,-1.5544041450777237,-15.75328816261459,,,-13.236994219653182,-23.379275140377747,4.52805007040762,-34.10886742756805,93.09138,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"Nothing can cheat us out of
a quick return of prosperity but
our own lack of faith.",general_business,improve,na,na,vague,assertive,expert,J. Ogden Armour,national,True,faith,/service/ndnp/sdhi/batch_sdhi_ibiza_ver01/data/sn95076623/00279522722/1921032401/0923.xml,1921-03-24,"the pioneer-review (philip, haakon county, s.d.) 1920-current",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-24.48937057107128,-29.18673039677322,4.697359825701941,,-1.5544041450777237,-15.75328816261459,,,-13.236994219653182,-23.379275140377747,4.52805007040762,-34.10886742756805,93.09138,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"As nearly as can be judged, Social Security officials see a crisis by 1947 if there are not enough jobs.",general_business,worsen,na,up,vague,hedged,official,na,national,True,if there are not enough jobs,/service/ndnp/vi/batch_vi_icelandic_ver01/data/sn95079130/00393348549/1945121301/0392.xml,1945-12-13,"dickenson county herald (clintwood, va.) 1939-195?",full_page,worsen,improve,INDPRO,0.0,True,,12.0,default,-27.2423370323359,-30.757086472909947,3.5147494405740467,-25.45932452669524,2.2598870056497296,1.1108995112042108,,,15.413218183999033,28.361792956243338,2.4319396513353806,0.0,138.8721,0,1,1,1,1,1,1,0,0,1,1,1,1,1
